belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,release_year,revenue,runtime,spoken_languages,status,tagline,title,vote_average,return
,0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",110465,en,"Kim, a young boy living on his own on the streets of India, is actually the son of a British officer. He meets a lama, a holy man, and devotes himself to his tending. But when British administrators discover his birthright, he is placed in a British school. His nature, however, is opposed to the regimentation expected for the son of a British soldier, and he rebels. His familiarity with Indian life and his ability to pass as an Indian child allows him to function as a spy for the British as they attempt to thwart revolution and invasion of India. Rejoining his holy man, Kim (with the help of daring adventurer Mahbub Ali) takes on a dangerous mission.",1.04807,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1950-12-07,1950,0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Famed Spectacular Adventure Story Filmed Against Authentic Backgrounds in Mystic India The Greatest Spy Thriller of Them All!",Kim,7,0
,0,"[{'id': 99, 'name': 'Documentary'}]",255546,pt,"A biography of the Portuguese-Brazilian singer Carmen Miranda, whose most distinctive feature was her tutti frutti hat. She came to the US as the "Brazilian Bombshell" and was a Broadway and Hollywood star in the 1940s.",0.146287,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Riofilme', 'id': 21454}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-04-13,1995,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,,"Carmen Miranda: Bananas Is My Business",10,0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",40751,zh,"The film is set in five parts, five seasons that are part of the Chinese almanac. The story takes place in the jianghu, the world of the martial arts. Ouyang Feng has lived in the western desert for some years. He left his home in White Camel Mountain when the woman he loved chose to marry his elder brother rather than him. Instead of seeking glory, he ends up as an agent. When people come to him with a wish to eliminate someone who has wronged them, he puts them in touch with a swordsman who can do the job.",5.21599,"[{'name': 'Beijing Film Studio', 'id': 708}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1994-09-16,1994,0,100.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,"Ashes of Time",7.1,0
,0,[],275096,en,"In the yard of an Iranian village school stands in the shade of a tree a large stoneware jar from which all the pupils drink fresh water. On an unfortunate day, the jar starts leaking. The schoolmaster tries hard to get a new one but in vain. The only solution is to have it fixed...",0.401531,[],[],1994-04-01,1994,0,86.0,[],Released,,"The Jar",8,0
,0,"[{'id': 99, 'name': 'Documentary'}]",85778,en,"A film about the work of the artist most famous for her monuments such as the Vietnam Memorial Wall and the Civil Rights Fountain Memorial.",0.001608,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-11-10,1995,0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The story of The Vietnam Veterans Memorial and its inspiring creator.","Maya Lin: A Strong Clear Vision",0,0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",11101,de,""Stalingrad" follows the progress of a German Platoon through the brutal fighting of the Battle of Stalingrad. After having half their number wiped out and after being placed under the command of a sadistic Captain, the Lieutenant of the platoon leads his men to desert. The men of the platoon attempt to escape from the city which is now surrounded by the Soviet Army.",7.66728,"[{'name': 'Royal Film', 'id': 998}, {'name': 'Bavaria Film', 'id': 1704}, {'name': 'B.A. Produktion', 'id': 21948}, {'name': 'Perathon Film-und Fernsehproduktions', 'id': 23417}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1993-01-21,1993,0,134.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Stalingrad,7.4,0
,45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",9826,en,"The 21st successor to the role of Bengalla's resident superhero must travel to New York to prevent a rich madman from obtaining three magic skulls that would give him the secret to ultimate power.",8.07954,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'The Ladd Company', 'id': 7965}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-06,1996,17300900,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Slam Evil!","The Phantom",4.7,0.384464
,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9879,en,"Bounced from her job, Erin Grant needs money if she's to have any chance of winning back custody of her child. But, eventually, she must confront the naked truth: to take on the system, she'll have to take it all off. Erin strips to conquer, but she faces unintended circumstances when a hound dog of a Congressman zeroes in on her and sharpens the shady tools at his fingertips, including blackmail and murder.",11.3415,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-28,1996,113310000,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Some People Get Into Trouble No Matter What They WEAR.",Striptease,4.4,2.26619
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",63564,en,"It is 1977, Dublin rocks to the music of Thin Lizzy and the world is stunned by the death of Elvis Presley. Frankie, caught between acne and adulthood, has just completed his final exams in school. Convinced he will fail, he survives the summer organising a beach party, having lustful thoughts about two girls he believes are unobtainable and fending off the advances from a visiting American family friend, all whilst coping with his oddball family.",1.42776,[],[],1996-12-06,1996,0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When school ends... and life begins.","The Last of the High Kings",5.7,0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22621,en,"Victor is a cook who works in a greasy bar/restaurant owned by his mother, Dolly. It's just the two of them, a waitress named Delores, and a heavy drinking regular, Leo. But things change when Callie, a beautiful college drop-out, shows up as a new waitress and steals Victor's heart. But Victor is too shy to do anything about it, and too self-consciously overweight to dream of winning Callie away.",0.889498,"[{'name': 'Available Light Productions', 'id': 4125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-20,1995,0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Heavy,7.7,0
,45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",7095,en,"Jack Powell suffers from an affliction that makes him grow four times faster than normal, so the 10-year-old looks like a 40-year-old man. After years of being tutored at home, Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack, but with the help of his fifth-grade teacher, he makes an effort to win them over.",6.28724,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Great Oaks Entertainment', 'id': 2173}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-08-09,1996,58621000,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Jack Powell is about to tackle his biggest adventure ever... the fifth grade!",Jack,5.9,1.30269
,0,"[{'id': 18, 'name': 'Drama'}]",26890,en,"Based on the true story of Valerie Solanas who was a 60s radical preaching hatred toward men in her "Scum" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce, but he continued to ignore her. So she shot him. This is Valerie's story.",2.7712,"[{'name': 'Playhouse International Pictures', 'id': 2492}, {'name': 'BBC Arena', 'id': 17179}, {'name': 'Samuel Goldwyn Company, The', 'id': 28205}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-05-01,1996,1814290,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"You only get one shot at fame.","I Shot Andy Warhol",6.1,0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",46732,en,"Based on the novel by Truman Capote, this often-witty coming-of-age drama looks at a young man growing up with an unusual family in the Deep South in the 1940s.",0.365418,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Charles Matthau-Jerry Tokofsky-John Davis Productions', 'id': 17064}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-10,1995,0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Love is a chain of love... as nature is a chain of life.","The Grass Harp",6.1,0
,0,"[{'id': 18, 'name': 'Drama'}]",124633,sr,"This tale takes place in a bar. The Spanish Alonso and his blind mother run this place. Bay, who is Alonso's friend live here too. This story tells something about Alonso and Bay and the "American Dream".",0.099602,"[{'name': 'MACT Productions', 'id': 393}, {'name': 'Canal+', 'id': 5358}, {'name': 'Stefi 2', 'id': 5983}, {'name': 'Lichtblick Film- und Fernsehproduktion (I)', 'id': 16975}, {'name': 'Magnolia Mae Films', 'id': 18188}, {'name': 'European Co-production Fund', 'id': 30226}, {'name': 'Intrinsica Films', 'id': 86296}]","[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1995-09-09,1995,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,"Two friends, two worlds, one dream.","Someone Else's America",0,0
,0,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",202425,fr,"A young man with dreams of pursuing a career in music moves form his small village to  the capital. Along the way he falls head over heels for a woman - the same woman his boss is also pursuing for his own reasons.",0.514363,"[{'name': 'Stéphan Films', 'id': 2359}, {'name': "Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles", 'id': 11796}, {'name': "Sol'oeil Films", 'id': 43860}, {'name': 'Lamy Films', 'id': 66451}, {'name': 'Ministère des Affaires étrangères et du Développement International', 'id': 72598}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CD', 'name': 'Congo'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1987-11-17,1987,0,80.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Life is Rosy",6.5,0
,0,[],196940,en,"The boisterous and cheerful lives of the residents of Cameroon are barely dented by incursions of supernatural power in this humor-filled rendition of traditional folk tales in modern guise. In the story, a cheerfully naughty girl crosses paths with a witch who has the power to satisfy her curiosity about men by changing her into a young man. She then becomes one of the boy suitors for the amorous attentions of a policeman's daughter. Some of the men have unusual names and even odder magical gifts: one of them has the ability to make a man's genitals disappear when he shakes hands with him.",0.011938,[],[],1992-05-26,1992,0,80.0,[],Released,,"Quartier Mozart",5,0
"{"id": 303969, "name": "Martin Scorseseu2019s World Cinema Project, Vol. 1", "poster_path": "/nbR7Hniq5qzkF2ma0VkDXQCUTd5.jpg", "backdrop_path": "None"}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",77771,wo,"A cowherd with a skull-mounted motorcycle and a university student meet in Dakar; put off by life in Senegal, they plan to make money in Paris.",0.043903,"[{'name': 'Studio Kankourama', 'id': 72471}, {'name': 'Cinegrit', 'id': 72472}]","[{'iso_3166_1': 'SN', 'name': 'Senegal'}]",1973-07-01,1973,0,85.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'wo', 'name': 'Wolof'}]",Released,"The Journey of the Hyena","Touki Bouki",7.3,0
,0,"[{'id': 18, 'name': 'Drama'}]",181083,fr,"In pre-colonial times a peddler crossing the savanna discovers a child lying unconscious in the bush. When the boy comes to, he is mute and cannot explain who he is. The peddler leaves him with a family in the nearest village. After a search for his parents, the family adopts him, giving him the name Wend Kuuni (God's Gift) and a loving sister with whom he bonds. Wend Kuuni regains his speech only after witnessing a tragic event that prompts him to reveal his own painful history.",0.049573,"[{'name': 'Direction du Cinema Haute Volta', 'id': 72469}]","[{'iso_3166_1': 'BF', 'name': 'Burkina Faso'}]",1982-01-01,1982,0,75.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"God's Gift",5,0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",41225,fr,"Three directors each adapt a Poe short story to the screen: "Toby Dammit" features a disheveled drugged and drunk English movie star who nods acceptance in the Italian press and his producers fawn over him. "Metzengerstein" features a Mediveal countess who has a love-hate relationship with a black stallion - who it turns out is really her dead lover. "William Wilson" tells the story of a sadistic Austrian student with an exact double whom he later kills.",1.7943,"[{'name': 'Cocinor', 'id': 512}, {'name': 'Les Films Marceau', 'id': 2260}, {'name': 'Produzioni Europee Associati (PEA)', 'id': 7508}, {'name': 'PEA', 'id': 73349}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1968-05-16,1968,0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"The ultimate orgy of evil","Spirits of the Dead",5.5,0
,0,[],188589,en,"Gena is an average woman who is torn between her current boyfriend's desire to marry her and start a family, and the unexpected arrival of an old boyfriend wanting to pick up where they left off. To further complicate matters, she might be pregnant herself. In the mist of this unsettled personal life, Gena leaves her two men to attend a baby shower party for a girl friend and talks with the various female attendees all of whom are facing their own ticking biological clocks.",0.001687,[],[],1994-05-04,1994,0,109.0,[],Released,"For those who hear their clock ticking...",Babyfever,0,0
,50,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",87190,en,"Union soldiers in search of food descend on the farm of a Confederate family and decide to stay until one in their ranks' wounds have healed. While the war weary Union captain (Chris Cooper) falls for the mother of the family (Patricia Clarkson) - whose husband is off fighting for the rebels - her son plots revenge on the dirty, double-dealing Yankees. Co-stars Kris Kristofferson.",0.837911,"[{'name': 'Independent Television Service', 'id': 1152}, {'name': 'Cicada Films', 'id': 21072}, {'name': 'Kentucky Educational Television', 'id': 21073}, {'name': 'NEA', 'id': 21074}, {'name': 'Sinkhole Productions Inc.', 'id': 21075}, {'name': 'TMF Metro', 'id': 21076}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-01,1995,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Pharaoh's  Army",6.3,0
"{"id": 424202, "name": "Trainspotting Collection", "poster_path": "/6W9nyZ3Daq4zHkfTRIzNgWg6ai6.jpg", "backdrop_path": "/rIrAfUd5wjkGoDkecNx1aXjGJLu.jpg"}",4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",627,en,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",19.3485,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Channel Four Films', 'id': 181}, {'name': 'Noel Gay Motion Picture Company', 'id': 358}, {'name': 'Figment Films', 'id': 359}, {'name': 'Film4', 'id': 9349}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996-02-23,1996,16491100,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Choose life.",Trainspotting,7.8,4.12277
,1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",32872,en,"Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight.",2.70006,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Lakeshore Entertainment', 'id': 126}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-05-30,1997,0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Til There Was You",3.9,0
"{"id": 304378, "name": "Independence Day Collection", "poster_path": "/diCxphvzqas0Tr5eq7tLUzg5M7d.jpg", "backdrop_path": "/p7oqa94XgNGVMazXwR49QfyGgtx.jpg"}",75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",602,en,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",17.6342,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Centropolis Entertainment', 'id': 347}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-25,1996,816969000,145.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Earth. Take a good look. It might be your last.","Independence Day",6.7,10.8929
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14553,en,"Lucy Harmon, an American teenager is arriving in the lush Tuscan countryside to be sculpted by a family friend who lives in a beautiful villa. Lucy visited there four years earlier and exchanged a kiss with an Italian boy with whom she hopes to become reacquainted.",6.41881,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Recorded Picture Company (RPC)', 'id': 11561}, {'name': 'Jeremy Thomas Productions', 'id': 14698}, {'name': 'France 2 Cinéma', 'id': 15671}, {'name': 'Fiction Films', 'id': 20783}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1996-03-29,1996,0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The most beautiful place to be is in love.","Stealing Beauty",6.6,0
,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9566,en,"When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.",12.2021,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mandalay Entertainment', 'id': 1236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-08-15,1996,18626400,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"All fans have a favorite player.  This one has a favorite target.","The Fan",5.7,0.338662
"{"id": 97456, "name": "The Hunchback of Notre Dame Collection", "poster_path": "/vX0k6lP6tBi8XHdvNtOvsbNgyxM.jpg", "backdrop_path": "/oAq4tE4fTXfsWz35kyajoWNzHfo.jpg"}",100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",10545,en,"When Quasi defies the evil Frollo and ventures out to the Festival of Fools, the cruel crowd jeers him. Rescued by fellow outcast the gypsy Esmeralda, Quasi soon finds himself battling to save the people and the city he loves.",13.554,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-21,1996,100139000,91.0,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,"The Hunchback of Notre Dame",6.8,1.00139
,47000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9894,en,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up -- and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the "friendship," Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behavior.",7.58658,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-10,1996,102826000,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"There's no such thing as free cable.","The Cable Guy",5.7,2.18778
,27000000,"[{'id': 35, 'name': 'Comedy'}]",11543,en,"After bowler Roy Munson swindles the wrong crowd and is left with a hook for a hand, he settles into impoverished obscurity. That is, until he uncovers the next big thing: an Amish kid named Ishmael. So, the corrupt and the hopelessly naïve hit the circuit intent on settling an old score with Big Ern.",11.6333,"[{'name': 'Motion Picture Corporation of America', 'id': 2090}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-07-04,1996,25023400,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"You wouldn't want to meet these pinheads in an alley.",Kingpin,6.7,0.926794
,100000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9268,en,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",6.91931,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-21,1996,242296000,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"He will erase your past to protect your future.",Eraser,5.6,2.42296
,0,"[{'id': 99, 'name': 'Documentary'}]",52059,en,"The Gate of Heavenly Peace is a feature-length documentary about the 1989 protest movement, reflecting the drama, tension, humor, absurdity, heroism, and many tragedies of the six weeks from April to June in 1989. The film reveals how the hard-liners within the government marginalized moderates among the protesters (including students, workers and intellectuals), while the actions of radical protesters undermined moderates in the government. Moderate voices were gradually cowed and then silenced by extremism and emotionalism on both sides.",0.10705,[],[],1995-01-01,1995,0,180.0,[],,,"The Gate of Heavenly Peace",6.7,0
"{"id": 86028, "name": "The Nutty Professor Collection", "poster_path": "/a6zC38ID7EyAflo8tsPDP4IE0Mt.jpg", "backdrop_path": "/mW1NQFOSCwwgk03SpcpwiQEL2Lo.jpg"}",54000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",9327,en,"Eddie Murphy stars as shy Dr. Sherman Klump, a kind, brilliant, 'calorifically challenged' genetic professor. When beautiful Carla Purty joins the university faculty, Sherman grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up , plumped down Don Juan.",9.65158,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-26,1996,128769000,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Inside Sherman Klump, a party animal is about to break out.","The Nutty Professor",5.4,2.38462
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",123763,es,"A viceroy and an archbishop take their posts in Mexico. A local nun, Sor Juana Inés de la Cruz (1651-1695), intrigues them. The viceroy and his wife find her brilliant and fascinating. The prelate finds her a symbol of European laxity. He engineers the election of a new abbess, severe and ascetic. The virreina visits Sor Juana often and inspires her to write passionate poetry that the archbishop finds scandalous. The viceroy protects her. After he is replaced and returns to Spain with his wife, Sor Juana faces envy and retribution. A bishop betrays her, her confessor humbles her. Plague, a tribunal, and her confession as "the worst of all" end the great poet's life.",0.202495,"[{'name': 'GEA Cinematográfica', 'id': 61085}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",1990-08-09,1990,0,105.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,"I, the Worst of All",6.8,0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",81949,ro,"In 1925 Romania, young Marie-Therese Von Debretsy refuses the flirtatious advances of her husband's commanding officer. As a result, the cosmopolitan family is reassigned to a brutally bleak and dangerous outpost on the Bulgarian/Romanian frontier where both their relationship and humanity are severely tested.",0.826372,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'MK2 Production', 'id': 6274}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RO', 'name': 'Romania'}]",1994-05-15,1994,65352,82.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Released,,"An Unforgettable Summer",7.2,0
,0,[],42005,en,"Shot in B&amp;W, Gyula Gazdag's film follows the surreal and often comic quests of young Andris, an orphan searching for a father who doesn't exist, and Orban, a government clerk who's had enough of oppressive bureaucracy.",0.043125,[],"[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",1987-01-01,1987,0,97.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,"A Hungarian Fairy Tale",0,0
,0,[],124306,en,"May, 1946, in Paris young poet Jacques Prevel meets Antonin Artaud, the actor, artist, and writer just released from a mental asylum. Over ten months, we follow the mad Artaud from his cruel coaching of an actress in his "theatre of cruelty" to his semi-friendship with Prevel who buys him drugs and hangs on his every word. Meanwhile, Prevel divides his time between Jany, his blond, young, drug-hazed mistress, and Rolande, his dark-haired, long-suffering wife, who has a child during this time. Cruelty, neglect, poverty, egoism, madness, and the pursuit of art mix on the Left Bank.",0.000308,[],[],1993-01-01,1993,0,90.0,[],Released,,"My Life and Times With Antonin Artaud",8,0
,0,[],183955,en,"Brothers Joel (Alex Del Rosario), Dennis (Grandong Cervantes) and Sonny (Lawrence David) work together as dancers at a low-rent gay bar in downtown Manila, in the Philippines. Despite his mother's pleas, Sonny decides to quit college to work full-time at the bar, while Dennis has moved beyond dancing into prostitution at the urging of the manipulative club manager. Joel, the eldest, tries to balance his secret gay life with his socially respectable role as a husband and father.",0.05956,"[{'name': 'First Run Features', 'id': 4095}, {'name': 'Tangent Films International', 'id': 50180}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",1994-09-09,1994,0,100.0,"[{'iso_639_1': 'tl', 'name': ''}]",Released,,"Midnight Dancers",7,0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",44535,en,"Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.",0.970688,"[{'name': 'Initial Productions', 'id': 231}, {'name': 'Cabin Fever Entertainment', 'id': 21304}, {'name': 'Lumière Pictures', 'id': 25129}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-27,1994,0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Somebody to Love",5.1,0
,0,"[{'id': 18, 'name': 'Drama'}]",44495,en,"When David, an ex-monk still in his twenties meets Mark, he falls hard; soon he's asked Mark if they can live together. Things go well for awhile, and then differences in their definition of "commitment" begin to push them apart. Mark wants other sexual adventures, David tries to go along. Can they talk through the crisis in their relationship or is a breakup in the offing? David sees his relationship with Mark as a marriage, so if it ends, can David's heart ever heal?",0.147662,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1974-01-01,1974,0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Rumored,,"A Very Natural Thing",6.3,0
